timestamp,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2020-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,776.9312730059028,609.0837923809886,214.30521234869957,82.23889907822013,7.840120235050563,0.0,0.0,0.0,0.0,21.457597136031836,25.605474435724318,14.34521849732846,18.475349782966077,0.0,0.0,0.0,0.0,0.0
2020-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,498.10871174558997,303.10292188078165,41.43453116994351,0.0,0.0,0.0,11.280613561393693,0.0,21.388885361375287,24.15843706112355,41.2332050036639,17.50202151015401,16.38184527400881,0.0,0.0,0.0,0.0,0.0
2020-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,213.05031506344676,79.46166605688632,0.0,0.0,14.280661463271827,28.97889354499057,58.51911536883563,5.852367205079645,31.320440309355035,24.5304974145256,52.093527268152684,0.0,2.4957649991847575,0.0,0.0,0.0,0.0,0.0
2020-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,66.39637427870184,27.882516680983827,0.0,0.0,9.689041911042295,13.654488328029402,35.78571999678388,0.0,23.97734732949175,10.493646713439375,19.10763788037002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89202524512075,21.356776508037,0.0,1.0808223392814398,0.0,0.0,1.8756442121230066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.483649248024449,18.625877832528204,23.14687386387959,1.5917807002551854,8.596747074625455,2.6928394741844386,0.0,0.0,0.0,0.0,0.0,14.722413197159767,0.0,0.0,0.0,0.0,0.0
2020-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.715377639979124,20.139795017894357,31.728519860189408,15.848204493522644,11.595700241741724,5.383636924671009,0.0,0.0,0.0,0.0,56.249920069240034,219.16531762108207,0.0,0.0,0.0,0.0,0.0
2020-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.588552011875436,28.235473710810766,35.22174577228725,43.13782131066546,36.50450829882175,14.75881110818591,10.434438125230372,0.0,0.0,0.0,30.770222982391715,178.01502160727978,397.294030059129,0.0,0.0,0.0,0.0,0.0
2020-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.47313656634651,34.006036759819835,50.523019162938,51.50201905053109,43.93885206663981,6.9016007910249755,3.263628523563966,0.0,0.0,48.8240473670885,80.18327804747969,267.49361576512456,489.2580518499017,0.0,0.0,0.0,0.0,0.0
2020-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.413433125708252,34.71117925364524,54.871507617644966,28.594904218334705,13.196824563783593,0.0,0.0,0.0,95.08990561589599,240.44578182511032,446.69899782165885,518.5473047196865,635.8885871246457,0.0,0.0,0.0,0.0,0.0
2020-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,41.811018937733024,33.44360162736848,54.67624490847811,1.152569882106036,0.0,0.0,0.0,44.65743434848264,227.49761454761028,407.5652113184333,798.357954993844,720.6426776945591,709.8896838724613,0.0,0.0,0.0,0.0,0.0
